body_length,channels,fb_published,has_logo,name_length,org_facebook,org_twitter,show_map,user_age,user_type,Label,previous_payout0,has_header_0.0,has_header_1.0,has_header_nan,yahoo,is_fr,is_org,delivery_method_0.0,delivery_method_1.0,delivery_method_3.0,delivery_method_nan,ticket_cost,ticket_availability,ticket_quant_total
2971,10,0,0,51,15.0,15.0,1,511,3,0,0,0,1,0,0,0,1,0,1,0,0,29.0,1.0,440.0
795,4,0,1,39,0.0,0.0,0,14,3,0,0,0,0,1,0,0,0,1,0,0,0,22.63,1.0,18.0
4681,12,0,1,50,8.0,0.0,1,14,4,0,0,1,0,0,0,0,1,0,1,0,0,10.666666666666666,1.0,66.66666666666667
0,0,0,1,43,42.0,11.0,0,112,3,0,0,1,0,0,0,0,0,1,0,0,0,250.0,1.0,1.0
1094,5,1,1,39,15.0,0.0,1,98,1,0,0,1,0,0,0,0,0,1,0,0,0,15.2,1.0,300.0
5565,11,0,1,33,0.0,0.0,1,899,4,0,0,1,0,0,0,0,0,0,1,0,0,20.0,1.0,137.5
2482,6,0,1,25,0.0,0.0,1,18,1,1,0,1,0,0,0,0,0,1,0,0,0,82.99,1.0,30.0
6921,12,0,1,18,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,16.666666666666668,1.0,163.33333333333334
1981,5,0,1,44,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,10.0,1.0,300.0
105,8,0,0,31,0.0,0.0,0,1383,3,0,0,1,0,0,0,0,1,0,1,0,0,165.26,1.0,200.0
755,11,0,1,38,0.0,0.0,0,114,3,0,0,0,1,0,0,0,0,0,1,0,0,50.0,1.0,50.0
946,8,0,1,25,7.0,0.0,1,70,4,0,0,1,0,0,1,0,0,0,1,0,0,18.0,1.0,30.0
3110,11,0,1,91,0.0,0.0,0,577,3,0,0,1,0,0,0,0,1,0,1,0,0,41.76,1.0,50.0
4184,5,0,1,122,16.0,14.0,1,2,3,0,0,1,0,0,0,0,0,1,0,0,0,13.0,1.0,200.0
11060,0,0,0,36,0.0,0.0,1,668,4,0,0,1,0,0,1,0,0,1,0,0,0,40.0,1.0,100.0
2798,0,0,1,37,0.0,0.0,1,236,3,0,0,1,0,0,0,0,0,1,0,0,0,20.0,1.0,600.0
1712,11,0,1,36,0.0,0.0,1,971,3,0,0,1,0,0,0,0,0,1,0,0,0,0.0,1.0,100.0
5407,6,0,1,59,0.0,0.0,1,941,4,0,0,1,0,0,0,0,0,1,0,0,0,30.0,1.0,150.0
627,6,0,1,22,29.0,10.0,1,832,4,0,0,1,0,0,0,0,0,1,0,0,0,5.965,1.0,110.0
13740,11,0,1,15,0.0,0.0,0,199,3,0,0,1,0,0,0,0,0,0,1,0,0,38.23571428571428,1.0,71.42857142857143
1713,6,0,1,71,0.0,0.0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,20.0,1.0,250.0
22870,5,0,1,27,0.0,0.0,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,8.285714285714286,1.0,7708.571428571428
2649,6,0,1,31,19.0,14.0,0,41,3,0,0,0,1,0,0,0,0,0,1,0,0,20.571428571428573,1.0,24.42857142857143
911,8,0,1,19,18.0,7.0,1,322,3,0,0,1,0,0,0,0,0,0,1,0,0,7.5,1.0,133.33333333333334
1650,0,0,1,64,0.0,0.0,0,8,3,0,0,0,1,0,1,0,0,0,1,0,0,66.455,1.0,17.0
158,5,0,0,38,0.0,0.0,1,644,3,0,0,0,1,0,0,0,0,0,1,0,0,101.92666666666668,1.0,500.0
539,6,1,1,21,0.0,0.0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,6.0,1.0,100.0
1089,11,0,1,19,0.0,0.0,1,33,1,0,0,1,0,0,0,0,0,0,1,0,0,4.05,1.0,300.0
1088,11,1,1,145,15.0,15.0,1,425,4,0,0,0,1,0,0,0,1,0,1,0,0,2076.7125,1.0,517.5
1088,11,1,1,141,15.0,15.0,1,425,4,0,0,0,1,0,0,0,1,0,1,0,0,2008.398,1.0,420.0
1171,11,1,1,174,15.0,15.0,1,425,4,0,0,0,1,0,0,0,1,0,1,0,0,2239.07,1.0,356.66666666666674
2269,11,0,1,67,0.0,0.0,1,416,3,0,0,1,0,0,0,0,0,0,1,0,0,6.63,1.0,75.0
968,6,0,1,44,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,10.75,1.0,1100.0
7546,4,0,1,72,19.0,0.0,1,165,4,0,0,0,1,0,0,0,1,0,1,0,0,60.43,1.0,20.0
8874,11,0,1,37,29.0,15.0,1,406,3,0,0,1,0,0,0,0,1,0,1,0,0,33.333333333333336,1.0,83.33333333333333
5104,11,0,0,23,0.0,0.0,1,641,3,0,0,0,1,0,0,0,0,0,1,0,0,35.0,1.0,30.0
3323,10,0,1,20,0.0,0.0,0,336,3,0,0,1,0,0,0,0,0,0,1,0,0,30.0,1.0,400.0
46855,11,0,1,116,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,0,0,1,0,72.245,1.0,18.5
6286,8,0,0,40,0.0,0.0,1,245,3,0,0,0,0,1,0,0,0,0,1,0,0,8.46,1.0,40.0
66,11,1,1,33,0.0,0.0,1,0,3,0,0,1,0,0,1,0,0,0,1,0,0,0.0,1.0,200.0
20552,12,0,1,40,10.0,8.0,1,42,3,0,0,1,0,0,0,0,0,1,0,0,0,36.35,1.0,20.0
1428,0,0,1,14,0.0,0.0,0,861,4,0,0,1,0,0,0,0,0,1,0,0,0,5.0,1.0,100.0
224,4,0,1,50,0.0,0.0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,12.71,1.0,10.0
1000,5,0,1,28,0.0,0.0,1,0,3,0,0,1,0,0,0,0,0,0,1,0,0,1.7599999999999998,1.0,107.0
196,6,0,1,21,0.0,0.0,1,353,3,0,0,1,0,0,0,0,0,1,0,0,0,36.61,1.0,4.0
5330,5,0,1,50,0.0,0.0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,399.0,1.0,30.0
656,4,0,0,31,14.0,14.0,1,698,4,0,0,0,0,1,0,0,0,1,0,0,0,40.0,1.0,80.0
2354,11,0,0,36,0.0,0.0,1,740,4,0,0,0,0,1,0,0,0,0,1,0,0,177.33333333333337,1.0,300.0
1083,5,1,0,79,18.0,11.0,1,485,3,0,0,0,1,0,0,0,0,1,0,0,0,25.0,1.0,250.0
11276,5,1,1,38,0.0,0.0,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,17.55,1.0,21.0
3867,5,0,1,51,27.0,0.0,1,629,3,0,0,0,0,1,0,0,0,0,1,0,0,6.766,1.0,80.0
10071,5,0,1,88,0.0,0.0,0,373,3,0,0,1,0,0,0,0,0,0,1,0,0,17.0,1.0,194.5
2031,5,0,1,28,0.0,0.0,1,481,4,0,0,1,0,0,0,0,0,0,1,0,0,8.46,1.0,1000.0
0,0,0,1,27,0.0,0.0,0,567,3,0,0,1,0,0,0,0,0,0,1,0,0,53.635,1.0,100.0
1594,5,1,1,13,12.0,0.0,1,12,1,0,0,1,0,0,1,0,0,1,0,0,0,30.0,1.0,350.0
0,0,0,0,14,0.0,0.0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,-99.0,-99.0,-99.0
1173,0,0,1,60,0.0,0.0,1,243,3,0,0,0,1,0,0,0,0,0,1,0,0,50.71,1.0,50.0
12601,8,1,1,117,0.0,0.0,1,763,4,0,0,1,0,0,1,0,0,1,0,0,0,50.0,1.0,40.0
592,11,0,1,22,0.0,0.0,0,33,3,1,0,1,0,0,1,0,0,1,0,0,0,150.0,1.0,150.0
0,6,0,1,34,0.0,0.0,0,8,1,1,0,1,0,0,0,0,0,1,0,0,0,100.0,1.0,1000.0
2936,11,1,1,94,0.0,0.0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,36.81,1.0,40.0
4894,5,0,1,69,0.0,0.0,1,102,3,0,0,1,0,0,0,0,0,1,0,0,0,8.0,1.0,125.0
5301,0,0,1,24,0.0,0.0,1,460,3,0,0,1,0,0,0,0,0,0,1,0,0,37.5,1.0,8.0
195,11,1,1,26,0.0,0.0,1,240,3,0,0,0,1,0,0,0,0,0,1,0,0,25.0,1.0,50000.0
2079,8,0,1,22,0.0,0.0,1,364,4,0,0,1,0,0,0,0,0,0,1,0,0,35.0,1.0,10.0
779,5,0,1,33,0.0,0.0,1,1204,1,0,0,1,0,0,0,0,0,1,0,0,0,3.0,1.0,57.5
1755,12,0,1,55,31.0,6.0,1,3611,3,0,0,1,0,0,0,0,0,1,0,0,0,10.0,1.0,110.0
922,4,0,1,92,21.0,13.0,1,97,1,1,0,0,0,1,0,0,0,1,0,0,0,478.75,1.0,52.0
5023,8,0,1,28,0.0,0.0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,0,27.36,1.0,100.0
3350,12,0,1,35,13.0,15.0,1,362,3,0,0,0,0,1,0,0,0,0,1,0,0,7.25,1.75,45.0
5006,8,0,1,82,19.0,0.0,1,1216,4,0,0,1,0,0,0,0,0,0,1,0,0,484.75,1.0,12.0
0,5,0,0,15,-1.0,-1.0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0.0,1.0,200.0
6077,6,1,1,30,14.0,16.0,1,25,3,0,0,1,0,0,0,0,1,0,1,0,0,8.46,1.0,230.0
3821,4,0,1,58,19.0,14.0,1,291,3,0,0,1,0,0,0,0,1,0,1,0,0,46.26,1.0,22.0
372,0,0,1,30,17.0,11.0,1,158,4,0,0,1,0,0,0,0,0,0,1,0,0,25.67,1.0,30.0
4574,5,1,1,31,13.0,0.0,1,66,3,0,0,0,1,0,0,0,0,0,1,0,0,5.6725,1.0,1875.0
3902,11,0,1,111,44.0,0.0,1,1208,3,0,0,1,0,0,0,0,1,0,1,0,0,6.59,1.0,40.0
1000,6,1,1,58,0.0,0.0,1,0,3,0,0,0,0,1,0,0,1,0,1,0,0,12.5,1.0,112.5
17356,8,0,0,66,0.0,0.0,1,337,3,0,0,0,0,1,0,0,0,0,1,0,0,5.473333333333334,1.0,1.0
1363,8,0,1,74,0.0,0.0,1,363,3,0,0,1,0,0,0,0,0,0,1,0,0,125.0,1.0,16.5
2544,8,0,1,46,18.0,16.0,1,111,3,0,0,1,0,0,1,0,0,1,0,0,0,30.0,1.0,17.0
197,8,0,1,29,24.0,11.0,1,696,4,0,0,0,0,1,0,0,0,0,1,0,0,13.185,1.0,47.5
5503,8,0,1,77,0.0,0.0,1,642,3,0,0,1,0,0,0,0,0,1,0,0,0,36.81,1.0,35.0
6871,8,0,1,105,0.0,0.0,1,331,3,0,0,1,0,0,0,0,1,0,1,0,0,39.8,1.0,31.4
1005,8,0,1,30,0.0,0.0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,6.57,1.0,200.0
2459,11,0,1,26,0.0,0.0,1,0,3,0,0,0,0,1,0,0,1,0,1,0,0,8.333333333333334,1.0,300.0
1596,11,0,1,27,0.0,0.0,1,722,3,0,0,1,0,0,0,0,0,1,0,0,0,22.63,1.0,55.0
5899,8,0,1,42,0.0,8.0,1,117,3,0,0,1,0,0,0,0,0,0,1,0,0,566.67,1.0,20.0
0,6,0,0,28,0.0,0.0,1,16,3,1,1,0,0,1,1,0,0,1,0,0,0,1350.0,1.0,9.0
18013,11,0,0,12,13.0,14.0,0,684,3,0,0,0,0,1,0,0,1,1,0,0,0,0.0,1.0,0.0
257,5,1,1,39,18.0,11.0,1,589,3,0,0,0,1,0,0,0,0,1,0,0,0,25.0,1.0,100.0
25095,8,1,1,87,0.0,10.0,1,607,4,0,0,1,0,0,0,0,0,0,1,0,0,15.0,1.0,80.0
3294,8,0,0,75,22.0,10.0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,20.0,1.0,110.0
740,11,0,1,45,0.0,0.0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,50.0,1.0,30.0
2764,6,0,1,50,0.0,0.0,1,119,4,1,0,1,0,0,1,0,0,1,0,0,0,25.598000000000006,1.0,113.2
5024,11,1,1,60,8.0,10.0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,10.636666666666667,1.0,53.33333333333334
334,6,0,1,44,16.0,14.0,1,774,4,0,0,0,1,0,0,0,0,0,1,0,0,36.81,1.0,40.0
2369,5,0,1,19,0.0,0.0,0,480,3,0,0,1,0,0,1,0,0,1,0,0,0,16.85,1.0,12.4
221,11,0,1,39,0.0,0.0,1,740,3,0,0,1,0,0,0,0,0,0,1,0,0,11.315,1.0,750.0
10219,8,0,1,53,20.0,7.0,1,756,4,0,0,1,0,0,0,0,0,0,0,1,0,960.05,1.0,42.0
1755,8,0,1,44,0.0,0.0,1,967,3,0,0,1,0,0,0,0,0,0,1,0,0,1124.95,1.0,25.0
10265,8,0,1,35,0.0,0.0,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,39.17,1.0,100.0
25296,6,0,1,63,36.0,0.0,1,1169,3,0,0,1,0,0,0,0,0,1,0,0,0,15.0,1.0,150.0
4019,10,0,1,15,0.0,0.0,1,173,3,0,0,1,0,0,0,0,0,0,1,0,0,2.333333333333333,1.0,100.0
7264,0,1,1,44,12.0,13.0,1,666,3,0,0,1,0,0,0,0,0,0,1,0,0,8.46,1.0,200.0
5238,5,1,1,87,76.0,14.0,1,956,1,1,1,1,0,0,1,0,0,1,0,0,0,15.0,1.0,250.0
15266,8,1,0,74,0.0,0.0,0,1031,3,0,0,0,0,1,0,0,0,0,1,0,0,17.91,1.0,100.0
832,0,0,1,46,0.0,0.0,0,379,4,0,0,1,0,0,0,0,0,1,0,0,0,0.0,1.0,100.0
23121,5,0,1,48,9.0,12.0,1,965,3,0,0,0,0,1,0,0,1,0,1,0,0,25.0,1.0,44.0
84,11,0,0,39,0.0,0.0,1,9,3,1,0,0,0,1,1,0,0,1,0,0,0,175.0,1.0,20.0
128,12,0,1,40,0.0,0.0,1,920,3,0,0,0,0,1,0,0,0,1,0,0,0,10.0,1.0,100.0
574,11,0,1,61,0.0,0.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,225.0,1.0,11.666666666666664
1997,6,1,1,86,15.0,15.0,0,253,3,0,0,0,1,0,0,0,0,0,1,0,0,22.5,1.0,50.0
4778,8,0,1,19,0.0,0.0,1,902,3,0,0,1,0,0,0,0,0,1,0,0,0,16.455,1.0,400.0
8836,6,0,1,188,0.0,0.0,1,879,1,1,1,1,0,0,0,0,0,1,0,0,0,20.0,1.0,300.0
3294,8,0,1,66,0.0,0.0,1,269,3,0,0,1,0,0,0,0,0,1,0,0,0,22.85,1.0,30.0
1685,8,0,1,69,0.0,0.0,1,244,3,0,0,1,0,0,0,0,0,1,0,0,0,22.85,1.0,30.0
40509,5,1,1,94,0.0,0.0,1,314,4,0,0,1,0,0,0,0,0,0,1,0,0,20.27,1.0,26.5
20619,5,0,1,50,36.0,14.0,1,77,3,0,0,0,0,1,0,0,0,0,1,0,0,62.33,1.0,30.0
1700,12,0,1,17,0.0,0.0,1,356,4,0,0,1,0,0,0,0,0,1,0,0,0,0.0,1.0,60.0
1090,6,0,1,16,7.0,8.0,1,453,3,0,0,1,0,0,0,0,1,1,0,0,0,10.5,1.0,80.0
6299,5,0,1,10,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,10.0,1.0,100.0
756,0,0,1,39,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,45.0,1.0,450.0
9914,11,0,0,138,0.0,0.0,1,726,3,0,0,0,0,1,0,0,0,0,1,0,0,18.01,1.0,100.0
2346,5,0,1,39,0.0,0.0,1,112,1,0,0,1,0,0,1,0,0,0,1,0,0,5.0,1.0,400.0
2143,11,0,1,38,19.0,0.0,1,122,3,0,0,0,0,1,0,0,0,1,0,0,0,10.0,1.0,100.0
561,8,0,1,56,5.0,5.0,1,265,4,0,0,1,0,0,0,0,0,1,0,0,0,8.46,1.0,30.0
3311,8,0,0,32,12.0,2.0,1,443,3,0,0,0,1,0,0,0,0,0,1,0,0,30.0,1.0,45.0
9644,0,0,1,31,16.0,0.0,1,1129,4,0,0,1,0,0,0,0,0,1,0,0,0,40.0,1.0,50.0
13514,0,0,1,49,0.0,10.0,1,106,1,0,0,0,0,1,0,0,0,1,0,0,0,56.66666666666666,1.0,34.0
1110,11,0,0,42,0.0,0.0,1,12,3,0,0,0,1,0,0,0,1,1,0,0,0,141.51,1.0,350.0
0,0,0,1,13,0.0,0.0,0,425,5,0,0,1,0,0,0,0,0,1,0,0,0,100.0,1.0,3.0
1056,8,0,1,39,12.0,16.0,1,698,3,0,0,0,0,1,0,0,0,0,1,0,0,227.38333333333333,1.0,86.66666666666669
1470,0,0,1,55,0.0,0.0,0,1583,1,0,0,1,0,0,0,0,0,0,1,0,0,30.0,1.0,14.0
743,0,0,1,53,11.0,0.0,1,486,4,0,0,1,0,0,0,0,0,0,1,0,0,10.0,1.0,8.0
1793,4,0,1,73,0.0,9.0,1,309,3,0,0,1,0,0,0,0,1,0,1,0,0,32.08,1.0,35.0
0,10,0,1,25,0.0,14.0,1,465,4,0,0,1,0,0,0,0,0,1,0,0,0,386.0266666666666,1.0,233.33333333333331
1908,11,0,1,17,46.0,11.0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,12.5,1.0,250.0
8359,11,0,1,27,57.0,11.0,1,243,1,0,0,1,0,0,0,0,1,1,0,0,0,58.07,1.0,1000.0
3477,0,0,1,126,5.0,0.0,1,34,1,0,0,1,0,0,0,0,0,1,0,0,0,224.305,1.0,80.0
2769,10,0,1,27,19.0,15.0,1,9,3,0,0,0,0,1,0,0,0,0,1,0,0,45.0,1.0,45.0
834,8,0,0,36,0.0,0.0,1,1317,4,0,0,0,0,1,0,0,0,1,0,0,0,100.0,1.0,100.0
2432,6,1,1,44,0.0,0.0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,20.0,1.0,400.0
644,8,0,1,94,0.0,0.0,0,554,3,0,0,1,0,0,0,0,0,0,1,0,0,53.06,1.0,15.0
7664,11,0,1,64,0.0,15.0,1,204,1,0,0,0,0,1,0,0,0,1,0,0,0,154.45,1.0,3.0
6130,5,0,1,75,5.0,14.0,1,839,4,0,0,0,0,1,0,0,0,0,1,0,0,55.75,1.0,20.0
1733,8,0,0,44,0.0,0.0,0,524,1,0,0,0,1,0,0,0,0,0,1,0,0,619.7075,1.0,10.0
1064,8,0,1,26,0.0,0.0,1,446,3,0,0,1,0,0,0,0,0,0,1,0,0,84.555,1.0,50.0
7668,8,0,1,48,0.0,0.0,1,792,3,0,0,1,0,0,0,0,0,0,1,0,0,425.0,1.0,50.0
198,8,0,1,41,0.0,0.0,1,0,3,0,0,0,0,1,0,0,1,0,1,0,0,12.5,1.0,45.0
6141,6,0,1,46,25.0,15.0,1,22,3,0,0,0,0,1,0,0,0,0,1,0,0,50.0,1.0,5.0
2669,5,1,1,14,0.0,0.0,1,4,3,0,0,1,0,0,0,0,0,1,0,0,0,19.0,1.0,105.0
326,5,0,1,12,0.0,0.0,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,275.0,1.0,40.0
651,8,0,0,30,0.0,0.0,1,33,1,1,0,0,0,1,0,0,0,1,0,0,0,125.0,1.0,10.0
386,5,0,0,19,0.0,0.0,1,966,3,0,0,0,1,0,0,0,0,0,1,0,0,46.51,1.0,200.0
730,6,1,1,40,28.0,0.0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,7.0,1.0,750.0
649,8,0,1,171,0.0,0.0,1,961,1,1,1,1,0,0,0,0,0,1,0,0,0,0.0,1.0,3000.0
5394,5,1,1,56,11.0,0.0,1,684,1,0,0,0,0,1,0,0,0,0,1,0,0,30.0,1.0,17.0
550,8,0,1,29,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,27.355,1.0,300.0
3055,8,0,1,23,8.0,9.0,1,718,3,0,0,1,0,0,0,0,0,1,0,0,0,45.96,1.0,130.0
14454,5,1,1,33,0.0,0.0,0,1230,4,0,0,1,0,0,0,0,0,0,1,0,0,17.332,1.0,190.4
2732,12,0,1,47,32.0,0.0,1,137,3,0,0,0,0,1,0,0,1,0,0,1,0,8.5,1.0,15.0
645,0,0,1,50,0.0,0.0,0,1016,4,0,0,1,0,0,0,0,1,0,1,0,0,13.260000000000002,1.0,90.0
679,11,0,1,17,0.0,0.0,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,9.2,1.0,620.0
0,6,0,0,31,0.0,0.0,0,418,3,0,0,0,1,0,0,0,0,0,0,1,0,10.666666666666666,2.0,56.0
4512,5,1,1,34,15.0,0.0,1,302,3,0,0,1,0,0,0,0,0,1,0,0,0,6.0,1.0,200.0
330,4,0,1,67,58.0,0.0,1,1182,4,0,0,1,0,0,1,0,0,1,0,0,0,10.0,1.0,2000.0
1332,11,1,1,62,15.0,15.0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0.0,1.0,1.0
8549,4,0,1,26,11.0,12.0,1,1194,4,0,0,1,0,0,0,0,0,1,0,0,0,50.0,1.0,14.0
2602,11,0,1,33,26.0,15.0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,0,29.9,1.0,38.5
2040,13,0,1,57,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,23.42,1.0,22.66666666666667
647,8,0,1,42,40.0,11.0,1,534,3,0,0,1,0,0,0,0,0,1,0,0,0,50.0,1.0,12.0
1085,11,1,1,147,15.0,15.0,1,785,4,0,0,0,1,0,0,0,1,0,1,0,0,2113.0875,1.0,517.5
91,0,0,1,45,0.0,0.0,1,71,4,1,1,0,0,1,0,0,0,1,0,0,0,150.0,1.0,15.0
3442,8,0,1,40,22.0,0.0,1,60,3,0,0,0,0,1,0,0,0,0,1,0,0,36.502,1.0,240.0
9561,8,1,1,59,0.0,0.0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,206.4275,1.0,23.0
6701,11,1,1,65,12.0,0.0,1,301,4,0,0,0,1,0,0,0,0,0,1,0,0,105.855,1.0,101.25
989,8,0,1,21,0.0,16.0,0,707,3,0,0,0,0,1,0,0,0,0,1,0,0,36.01,1.0,100.0
1136,0,0,1,17,16.0,4.0,1,1076,4,0,0,0,0,1,0,0,1,1,0,0,0,3.76,1.0,20.0
3226,8,0,1,43,0.0,0.0,1,295,3,0,0,0,0,1,0,0,1,1,0,0,0,13.18,1.0,100.0
6140,11,0,1,29,0.0,0.0,0,1009,3,0,0,0,1,0,0,0,0,0,1,0,0,5810.050000000001,1.0,18.428571428571427
6448,11,0,1,17,26.0,11.0,1,100,3,0,0,0,0,1,0,0,0,0,1,0,0,69.21333333333332,1.0,6.666666666666668
1679,8,0,1,65,0.0,0.0,1,138,4,0,0,0,0,1,0,0,1,1,0,0,0,8.46,1.0,100.0
12550,11,0,1,39,0.0,0.0,0,259,4,0,0,1,0,0,0,0,0,1,0,0,0,1.6666666666666667,1.0,50.0
726,5,0,1,43,12.0,13.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,10.0,1.0,31.66666666666667
2355,8,0,1,28,0.0,0.0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,340.9,1.0,100.0
11080,8,0,1,73,21.0,16.0,1,197,3,0,0,0,0,1,0,0,0,0,1,0,0,186.41,1.0,5.0
5324,6,0,1,31,12.0,13.0,1,776,3,0,0,0,1,0,0,0,0,1,0,0,0,0.0,1.0,100.0
1687,6,0,1,8,0.0,0.0,1,579,4,0,0,0,0,1,0,0,0,1,0,0,0,12.5,1.25,91.25
5257,4,0,1,57,39.0,14.0,1,684,4,0,0,0,1,0,0,0,0,0,1,0,0,27.355,1.0,20.0
2985,11,0,1,70,12.0,15.0,1,7,4,0,0,0,0,1,0,0,0,1,0,0,0,22.5,1.0,75.0
1699,6,0,1,4,16.0,8.0,1,222,4,0,0,0,0,1,0,0,0,1,0,0,0,7.0,1.0,45.0
1814,6,0,1,11,16.0,8.0,1,222,4,0,0,0,0,1,0,0,0,1,0,0,0,7.0,1.0,52.0
4786,8,0,1,58,0.0,0.0,1,134,3,0,0,0,0,1,0,0,1,0,1,0,0,18.405,1.0,40.0
387,8,0,1,78,14.0,15.0,1,1315,4,0,0,0,0,1,0,0,0,1,0,0,0,17.5,1.0,7.5
1819,5,0,1,60,9.0,9.0,1,209,4,0,0,0,0,1,0,0,0,1,0,0,0,3.73,1.0,40.0
380,8,0,1,28,24.0,11.0,1,931,4,0,0,0,0,1,0,0,0,0,1,0,0,27.355,1.0,250.0
1324,12,0,1,34,18.0,0.0,1,833,4,0,0,0,0,1,0,0,1,0,1,0,0,7.5,1.0,250.0
452,5,0,1,25,0.0,0.0,0,15,1,1,1,1,0,0,0,0,0,1,0,0,0,50.0,1.0,260.0
20525,0,0,1,67,0.0,0.0,1,1125,4,0,0,1,0,0,0,0,1,1,0,0,0,4.0,1.0,50.0
145,11,0,0,35,0.0,0.0,1,249,1,0,0,0,0,1,1,0,0,0,1,0,0,20.0,1.0,20.0
4047,11,0,1,77,0.0,11.0,1,131,3,0,0,1,0,0,0,0,0,1,0,0,0,5.0,1.0,45.0
3006,4,0,1,73,10.0,11.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,45.0,1.0,22.5
1019,11,0,1,19,0.0,0.0,1,177,3,0,0,0,0,1,0,0,0,1,0,0,0,5.0,1.0,40.0
0,0,0,0,0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,-99.0,-99.0,-99.0
308,5,0,1,48,0.0,0.0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,356.66666666666674,1.0,85.0
1115,0,0,1,44,10.0,8.0,1,550,4,0,0,0,1,0,0,0,0,0,1,0,0,60.435,1.0,7.5
17700,5,0,1,54,19.0,9.0,1,1265,4,0,0,0,1,0,0,0,0,0,1,0,0,76.795,1.0,11.5
192,8,0,1,37,0.0,0.0,0,234,3,0,0,0,0,1,0,0,0,1,0,0,0,12.0,1.0,9.0
6155,0,0,1,48,0.0,0.0,1,98,1,1,1,1,0,0,0,0,0,1,0,0,0,490.0,1.0,81.0
8180,8,0,1,28,11.0,11.0,1,154,3,0,0,1,0,0,0,0,0,1,0,0,0,30.0,1.0,24.0
256,12,0,1,24,8.0,8.0,1,39,3,0,0,0,0,1,0,0,0,1,0,0,0,1.975,1.0,50.0
1245,0,0,1,35,0.0,0.0,0,615,1,0,0,0,0,1,1,0,0,1,0,0,0,40.0,1.0,50.0
1049,8,0,1,35,12.0,13.0,1,429,3,0,0,0,0,1,0,0,0,0,1,0,0,22.51,1.0,30.0
1584,5,0,1,33,0.0,0.0,1,1379,4,0,0,0,0,1,0,0,0,0,1,0,0,13.18,1.0,15.0
2014,5,0,1,66,13.0,9.0,0,118,1,0,0,0,0,1,0,0,0,1,0,0,0,25.0,1.0,100.0
5022,8,0,1,78,14.0,15.0,1,1351,4,0,0,1,0,0,0,0,0,1,0,0,0,17.5,1.0,15.0
15307,11,0,1,69,28.0,0.0,1,871,3,0,0,1,0,0,0,0,0,1,0,0,0,61.025,1.0,59.375
5199,12,0,1,79,15.0,16.0,1,419,3,0,0,0,1,0,0,0,0,0,1,0,0,3.73,1.0,80.0
8822,4,0,1,33,26.0,13.0,1,349,3,0,0,0,0,1,0,0,0,0,1,0,0,30.0,1.0,100.0
1237,11,0,1,61,0.0,0.0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,79.99,1.0,80.0
140,5,0,1,31,20.0,0.0,1,358,1,0,0,0,0,1,0,0,0,1,0,0,0,28.355,1.0,100.0
1422,5,0,1,36,0.0,0.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,22.5,1.0,562.5
3046,11,0,1,65,0.0,0.0,1,848,4,0,0,0,0,1,0,0,1,0,1,0,0,174.52,1.0,63.0
