,event_id,ticket_cost,ticket_availability,ticket_quant_total,ticket_quant_sold
4522,1253775,18.5,1.0,100.0,8.0
4523,1254003,30.0,1.0,200.0,48.0
4524,1254303,10.0,1.0,250.0,194.0
4525,1286933,20.86,1.0,500.0,1.0
4526,1295825,40.0,1.0,75.0,26.0
4527,1319757,8.75,1.0,99.0,14.0
4528,1351841,93.51,1.0,34.0,31.0
4529,1351891,5.0,1.0,25.0,21.0
4530,1352345,20.0,1.0,500.0,2.0
4531,1385221,60.43,1.0,6.0,9.0
4532,1404985,250.0,1.0,17.5,1.5
4533,1417861,41.666666666666664,1.0,90.0,21.666666666666668
4534,1421465,55.71,1.0,500.0,297.0
4535,1450071,43.44,1.0,10.666666666666666,124.0
4536,1450767,0.0,1.0,175.0,100.0
4537,1515811,27.35,1.0,35.0,3.0
4538,1548487,25.0,1.0,135.0,107.0
4539,1581191,325.0,1.0,158.33333333333334,2.0
4540,1581725,8.51,1.0,29.0,29.0
4541,1581753,835.63,1.0,55.0,9.5
4542,1581867,50.0,1.0,56.666666666666664,32.666666666666664
4543,1590645,525.0,1.0,70.0,11.5
4544,1596617,56.501999999999995,1.0,102.0,41.6
4545,1614021,18.294117647058822,1.2352941176470589,3542.823529411765,568.6470588235294
4546,1614083,25.0,1.0,10.0,7.0
4547,1614247,330.3333333333333,1.0,41.666666666666664,4.0
4548,1647049,30.0,1.0,20.0,20.0
4549,1679375,94.01,1.0,120.0,81.0
4550,1679561,41.54,1.0,50.0,3.0
4551,1680091,66.66666666666667,1.0,300.0,3.3333333333333335
4552,1700025,250.0,1.0,17.5,3.0
4553,1712727,11.315,1.0,8.0,4.0
4554,1712801,915.0,1.0,4.0,1.0
4555,1713025,11.315,1.0,8.0,3.5
4556,1713027,153.33333333333334,1.0,108.41666666666667,16.083333333333332
4557,1777845,40.0,1.0,399.0,43.0
4558,1810471,5.0,1.0,50.0,12.0
4559,1810647,79.28571428571429,1.0,36.714285714285715,1.7142857142857142
4560,1810935,32.08,1.0,35.0,13.0
4561,1843871,253.35333333333332,1.0,78.33333333333333,14.0
4562,1843937,250.0,1.0,60.0,40.0
4563,1844087,67.0,1.0,16.0,13.0
4564,1909047,5.0,1.0,100.0,5.5
4565,1909421,10.423333333333334,1.0,100.0,15.333333333333334
4566,1941773,77.5,1.0,15.0,0.5
4567,1942133,30.0,1.0,225.0,10.0
4568,1942225,5.0,1.0,100.0,1.0
4569,1942285,44.81,1.0,30.0,11.0
4570,1974435,41.25,1.0,32.5,8.5
4571,1974823,6.0,1.0,45.0,17.5
4572,1974869,5.0,1.0,65.0,16.0
4573,1974903,4.5,1.0,87570.83333333333,225.16666666666666
4574,2007249,112.5,1.0,166.66666666666666,34.666666666666664
4575,2039907,7.5,1.0,100.0,21.0
4576,2040511,5.0,1.0,50.0,2.0
4577,2040537,10.0,1.0,25.0,12.0
4578,2054907,4.066666666666667,1.0,30.333333333333332,0.6666666666666666
4579,2073199,10.0,1.0,10.0,1.0
4580,2105457,50.515,1.0,25.0,2.5
4581,2105871,75.0,1.0,80.0,8.0
4582,2171280,21.95,1.0,15.5,0.75
4583,2171522,9.75,1.0,42.5,5.875
4584,2171524,63.75,1.0,2774.75,8.25
4585,2171772,27.36,1.0,200.0,195.0
4586,2204038,40.0,1.0,30.0,19.0
4587,2204172,31.91,1.0,50.0,44.0
4588,2256966,82.5,1.0,100.0,3.5
4589,2269972,20.0,1.0,15.0,10.0
4590,2302738,10.0,1.0,500.0,7.0
4591,2335430,10.0,1.0,500.0,95.0
4592,2400356,18.0,1.0,20.0,1.0
4593,2433924,116.81666666666668,1.0,200.0,13.0
4594,2466134,92.5,1.0,161.0,2.5
4595,2466290,66.2525,1.0,47.5,0.25
4596,2466374,20.0,1.0,100.0,57.0
4597,2466430,35.0,1.0,3.0,1.0
4598,2466712,11.94,1.0,630.0,41.666666666666664
4599,2498740,13.18,1.0,1000.0,95.0
4600,2498980,10.0,1.0,100.0,80.0
4601,2531404,32.08,1.0,60.0,50.0
4602,2531930,50.040000000000006,1.0,59.0,14.75
4603,2531940,50.040000000000006,1.0,59.0,14.75
4604,2531958,50.040000000000006,1.0,59.0,14.75
4605,2532224,91.66666666666667,1.0,8.0,1.6666666666666667
4606,2532252,5.0,1.0,20.0,11.5
4607,2564712,12.5,1.0,50.0,22.5
4608,2564864,35.0,1.0,100.0,36.0
4609,2565022,136.5,1.0,97.6,68.6
4610,2597426,52.815,1.0,32.75,16.75
4611,2597646,10.0,1.0,100.0,29.0
4612,2629715,237.0,1.0,27.2,0.0
4613,2663193,12.0,1.0,100.0,20.0
4614,2695247,22.634999999999998,1.0,30.0,6.5
4615,2695391,28.933333333333334,1.0,4.333333333333333,0.3333333333333333
4616,2695501,100.0,1.0,1000.0,2.0
4617,2713931,100.0,1.0,1000.0,2.0
4618,2728379,8.333333333333334,1.0,200.0,16.0
4619,2793889,51.26,1.0,12.0,12.0
4620,2793985,120.0,1.0,100.0,1.0
4621,2794233,11.315,1.0,105.0,31.5
4622,2815413,3.0,1.0,400.0,2.5
4623,2826447,17.81,1.0,100.0,100.0
4624,2826739,12.0,1.0,300.0,4.0
4625,2835877,30.0,1.0,20.0,2.0
4626,2859203,11.765,1.0,200.0,33.5
4627,2859379,66.66666666666667,1.0,20.0,5.666666666666667
4628,2892293,22.76,1.0,100.0,54.0
4629,2956097,35.0,1.0,35.0,35.0
4630,2972395,10.0,1.0,15.0,11.0
4631,2990599,13.18,1.0,80.0,2.0
4632,3023387,11.25,1.0,40.0,20.0
4633,3037985,140.76,1.0,1000.0,3.0
4634,3055659,25.0,1.0,300.0,9.0
4635,3055977,14.0,1.0,250.0,0.1
4636,3071831,850.0,1.0,15.0,0.0
4637,3088849,106.51,1.0,15.0,5.0
4638,3121209,27.5,1.0,157.5,103.0
4639,3154769,18.155,1.0,77.5,12.25
4640,3186827,25.0,1.0,9.0,3.5
4641,3186933,32.5,1.0,12.0,4.5
4642,3207317,22.51,1.0,40.0,28.0
4643,3219765,50.0,1.0,87.5,5.5
4644,3219981,30.333333333333332,1.0,75.66666666666667,36.666666666666664
4645,3220275,13.0,1.0,18.0,18.0
4646,3223561,5.0,1.0,52.5,31.5
4647,3252381,50.0,1.0,40.0,9.0
4648,3252833,1310.0,1.0,56.0,1.4
4649,3285717,56.55,1.0,10.0,9.0
4650,3285745,56.55,1.0,10.0,7.0
4651,3288959,17.36,1.0,52.0,4.6
4652,3299305,400.0,1.0,77.5,8.0
4653,3318551,1.88,1.0,100.0,36.25
4654,3343867,216.66666666666666,1.0,100.0,2.0
4655,3350811,22.5,1.0,100.0,5.5
4656,3383959,20.0,1.0,20.0,29.0
4657,3394809,2.5,2.0,52.5,8.5
4658,3416703,9.0,1.0,12.0,0.5
4659,3416877,12.938333333333333,1.0,400.0,24.5
4660,3416997,20.0,1.0,300.0,11.0
4661,3449161,93.68857142857142,1.0,68.71428571428571,11.428571428571429
4662,3481871,30.0,1.0,45.0,39.0
4663,3482029,36.61,1.0,100.0,14.0
4664,3498463,10.63,1.0,3.0,3.0
4665,3507649,126.97749999999999,1.0,100.0,2.5
4666,3514693,55.0,1.0,10.0,0.5
4667,3515079,13.18,1.0,1.0,3.0
4668,3547473,17.5,1.0,78.5,77.5
4669,3580123,30.0,1.0,40.0,29.0
4670,3612840,1.8571428571428572,1.0,477.14285714285717,15.285714285714286
4671,3612902,17.5,1.0,30.0,10.0
4672,3613010,47.5,1.0,87.5,13.0
4673,3613166,1102.64,1.0,500.0,1.5
4674,3645512,104.0,1.0,30.6,22.4
4675,3646024,34.445,1.0,100.0,13.0
4676,3678540,601.9100000000001,1.0,105.88888888888889,4.444444444444445
4677,3711494,2.87,1.0,80.0,1.0
4678,3711832,45.0,1.0,200.0,50.0
4679,3744446,0.0,1.0,50.0,8.0
4680,3744466,46.666666666666664,1.0,60.0,38.666666666666664
4681,3744618,45.31,1.0,50.0,44.0
4682,3776996,32.5,1.0,20.0,1.0
4683,3777174,276.6666666666667,1.0,46.666666666666664,9.666666666666666
4684,3777270,235.0,1.0,150.0,1.4
4685,3777310,187.5,1.0,22.5,22.5
4686,3791552,2.32,1.0,225.0,89.5
4687,3809304,50.0,1.0,16.833333333333332,4.5
4688,3818910,10.0,1.0,83.0,5.5
4689,3823354,10.0,1.0,500.0,0.0
4690,3907782,32.26,1.0,30.0,6.0
4691,3907870,17.0,1.0,350.0,64.22222222222223
4692,3940396,74.55,1.0,28.75,18.0
4693,3940866,31.134999999999998,1.0,60.0,1.0
4694,3941068,25.0,1.0,31.0,31.666666666666668
4695,3962174,0.0,1.0,20.0,0.0
4696,3973328,13.0,1.0,220.0,42.2
4697,3973846,24.86,1.0,500.0,2.0
4698,3996840,10.0,1.0,100.0,18.0
4699,4002950,21.666666666666668,1.0,83.33333333333333,4.0
4700,4005918,25.0,1.0,25.0,14.0
4701,4006018,41.65,1.0,10.0,2.0
4702,4006596,680.0,1.0,34.0,34.0
4703,4038734,25.0,1.0,800.0,46.0
4704,4065850,62.5,1.0,75.25,0.75
4705,4071482,14.75,1.0,25.0,1.75
4706,4071730,21.910000000000004,1.0,35.0,1.75
4707,4072022,40.0,1.0,28.0,12.0
4708,4072302,13.185,1.0,100.0,30.0
4709,4075660,9.95142857142857,1.0,91.42857142857143,6.571428571428571
4710,4104440,11.216,1.0,31.8,9.6
4711,4137300,3.73,1.0,130.0,75.0
4712,4137496,2.9183333333333334,1.0,14.5,13.5
4713,4168388,10.82,1.0,150.0,27.0
4714,4170592,25.0,1.0,250.0,13.0
4715,4190282,16.333333333333332,1.0,50.0,3.3333333333333335
4716,4202640,111.0,1.0,30.0,3.0
4717,4203114,179.5,1.0,5.0,2.5
4718,4255750,50.27,1.0,12.0,1.0
4719,4268224,27.84,1.0,678.0,413.6666666666667
4720,4268498,19.0,1.0,30.0,12.5
4721,4268940,29.72,1.0,70.0,32.0
4722,4343178,22.5,1.0,6.0,4.5
4723,4366372,3.76,1.0,25.0,50.0
4724,4366496,10.0,1.0,400.0,24.5
4725,4366798,42.5,1.0,20.0,5.5
4726,4380042,45.0,1.0,100.0,27.0
4727,4399164,8.4575,1.0,25.0,4.25
4728,4399188,10.0,1.0,50.0,22.0
4729,4432528,19.99,1.0,100.0,55.0
4730,4432646,97.99,1.0,30.0,4.0
4731,4432762,926.439,1.2,15.8,11.4
4732,4464680,13.5,1.0,7.25,7.0
4733,4464764,160.6,1.0,60.0,41.0
4734,4464880,30.0,1.0,30.0,6.0
4735,4464896,28.75,1.75,100.0,22.25
4736,4464936,83.0,1.0,12.0,4.0
4737,4465020,17.5,1.0,100.0,99.0
4738,4465130,39.644999999999996,1.0,25.0,15.0
4739,4479740,15.0,1.0,75.0,5.0
4740,4490706,19.0,1.0,48.0,8.4
4741,4504466,40.0,1.0,140.0,31.0
4742,4528472,17.5,1.0,56.5,20.5
4743,4530932,899.99,1.0,100000.0,1.0
4744,4550758,4.0,1.0,29.0,26.0
4745,4562994,55.0,1.0,50.0,23.0
4746,4563056,5.045,1.0,35.0,35.0
4747,4563436,18.01,1.0,20.0,14.0
4748,4595984,8.46,1.0,35.0,4.0
4749,4596046,93.51,1.0,24.0,4.0
4750,0,,,,
4751,4609222,150.0,1.0,62.0,62.0
4752,0,,,,
4753,4654479,6.666666666666667,1.0,76.66666666666667,3.6666666666666665
4754,4676175,18.85,1.0,75.0,6.0
4755,4680537,27.36,1.0,300.0,216.0
4756,4694199,50.0,1.0,300.0,9.0
4757,4727173,82.5,1.0,412.5,100.0
4758,4727349,21.215,1.0,75.0,10.5
4759,4727399,30.513076923076923,1.0,676.9230769230769,127.46153846153847
4760,4727471,12.5,1.0,100.0,26.0
4761,4727473,5.0,1.0,70.0,28.0
4762,4759661,8.0,1.0,100.0,7.0
4763,4759729,20.0,1.0,1.0,1.0
4764,4774687,15.0,1.0,75.0,1.0
4765,4858007,21.166666666666668,1.0,700.0,4.666666666666667
4766,4858191,70.0,1.0,100.0,9.666666666666666
4767,4871921,10.0,1.0,50.0,12.0
4768,4889263,15.0,1.0,100.0,0.0
4769,0,,,,
4770,4890705,35.0,1.0,130.0,108.0
4771,4890945,0.0,1.0,6.0,0.0
4772,4891167,8.833333333333334,1.0,100.0,17.666666666666668
4773,4891381,27.21,1.0,100.0,0.0
4774,4923557,30.0,1.0,61.0,61.0
4775,4924011,17.166666666666668,1.0,161.33333333333334,76.0
4776,4924191,200.8,1.0,55.0,8.4
4777,4956210,10.0,1.0,75.0,63.0
4778,4956268,37.5,1.0,80.0,21.25
4779,4956824,7.173333333333332,1.0,466.6666666666667,45.666666666666664
4780,4957070,94.0,1.0,12.5,5.5
4781,4979198,175.0,1.0,1.0,1.0
4782,4991114,0.0,1.0,80.0,1.5
4783,5015020,112.75,1.0,75.0,21.0
4784,5021938,12.51,1.0,30.0,11.666666666666666
4785,5054902,25.0,1.0,20.0,6.0
4786,5074958,8.75,1.0,130.0,130.0
4787,5087252,0.0,1.0,100.0,0.0
4788,5087918,0.0,1.0,100.0,0.0
4789,5088032,73.66,1.0,15.0,14.0
4790,5120138,35.23,1.0,36.666666666666664,11.0
4791,5120206,5.67,1.0,38.75,4.0
4792,5124108,4.375,1.0,35.0,13.5
4793,5140576,46.01,1.0,30.0,5.0
4794,5140612,93.35,1.0,55.0,0.0
4795,5152908,13.0,1.0,40.0,32.0
4796,5153076,189.01,1.0,8.0,2.0
4797,5153240,15.799999999999999,1.0,20.0,10.0
4798,5153342,162.15,1.0,15.0,15.0
4799,5153428,13.0,1.0,30.0,15.0
4800,5185590,10.0,1.0,1.0,0.75
4801,5186114,22.19625,1.0,63.75,17.125
4802,5186346,35.0,1.0,10.0,8.666666666666666
4803,5189786,35.0,1.0,100.0,8.0
4804,5216966,84.0,1.0,14.0,3.0
4805,5219236,133.92624999999998,1.0,22.5,13.375
4806,5251826,25.5,1.0,50.0,10.5
4807,5251960,16.7,1.4,340.0,87.6
4808,5284266,31.8,1.0,22.0,4.6
4809,5284538,22.63,1.0,350.0,121.0
4810,0,,,,
4811,5316938,73.03333333333332,1.0,68.33333333333333,66.0
4812,5317056,18.305,1.0,20.3,3.3
4813,5320708,50.0,1.0,450.0,0.0
4814,5339174,20.0,1.5,750.0,0.5
4815,5349450,28.428571428571427,1.457142857142857,1026.8,49.714285714285715
4816,5380802,620.55,1.0,350.0,0.5
4817,5382302,1313.8499999999997,1.0,20.0,0.09090909090909091
4818,5382548,46.25,1.0,7.0,3.5
4819,5382586,151.6885714285714,1.0,17.571428571428573,0.7142857142857143
4820,5382688,10.35,1.0,150.0,24.0
4821,5402662,4.205,1.0,120.0,44.0
4822,5443944,83.11,1.0,500.0,90.0
4823,5481012,8.0,1.0,120.0,4.0
4824,5481370,14.666666666666666,1.0,1000.0,1.6666666666666667
4825,5485016,32.26,1.0,82.0,82.0
4826,5513770,25.0,1.0,140.0,140.0
4827,5514102,32.25,1.0,12.0,3.0
4828,5514146,15.4,1.0,60.0,1.0
4829,5546146,10.0,1.0,500.0,28.0
4830,5546656,25.0,1.0,250.0,250.0
4831,5578946,3.3333333333333335,1.0,21.666666666666668,2.0
4832,5612386,106.50999999999999,1.0,5.0,0.5
4833,5644306,30.0,1.0,70.0,14.5
4834,5644374,12.4,1.0,152.0,1.2
4835,5644646,12.785,1.0,150.0,84.5
4836,5664350,21.439999999999998,1.0,15.0,3.5
4837,5664856,25.0,1.0,1.0,1.0
4838,5677246,10.0,1.0,100.0,2.0
4839,5677458,30.046470588235287,1.9411764705882353,34.0,1.411764705882353
4840,5679790,50.0,1.0,500000.0,1.0
4841,5681256,17.5,1.0,85.0,6.5
4842,5707286,117.005,1.0,50.0,0.5
4843,5709814,298.63800000000003,1.4,71.0,31.8
4844,5709888,21.2375,1.0,22.5,2.5
4845,5709966,44.5,1.0,27.5,3.5
4846,5710340,8.84,1.0,26.0,8.0
4847,5710498,8.333333333333334,1.0,100.0,16.333333333333332
4848,5719424,53.333333333333336,1.0,83.33333333333333,52.333333333333336
4849,5724744,16.0,1.0,30.0,10.0
4850,5743042,350.0,1.0,75.0,1.0
4851,5775645,13.45,1.0,29.0,15.0
4852,5776269,74.21,1.0,18.0,13.0
4853,5779477,4.9375,1.0,37.5,18.5
4854,5808699,1149.2,1.0,20.0,7.0
4855,5808823,65.0,1.0,18.0,18.0
4856,5841041,117.63,1.0,18.0,8.5
4857,5841419,465.05,1.0,10.0,0.0
4858,5850469,24.24,1.0,6.0,3.0
4859,5886929,5.0,2.0,100.0,12.285714285714286
4860,5888025,13.655,1.0,20.0,7.0
4861,5907001,35.0,1.0,189.33333333333334,91.66666666666667
4862,5907301,130.61,1.0,150.0,39.0
4863,5939919,35.0,1.0,50.0,2.0
4864,5984431,61.67666666666667,1.0,60.0,15.0
4865,5992541,10.0,1.0,53.0,52.0
4866,5997147,21.28333333333333,1.0,26.666666666666668,9.333333333333334
4867,6038341,450.0,1.0,23.0,1.5
4868,6063509,25.714285714285715,1.0,139.28571428571428,7.0
4869,6071095,75.0,1.0,15.0,15.0
4870,0,,,,
4871,6116073,50.0,1.0,50.0,19.0
4872,6150909,35.08,1.0,24.0,12.0
4873,6169457,65.0,1.0,45.0,15.0
4874,6173891,1.8399999999999999,1.0,10.0,0.0
4875,6201623,53.333333333333336,1.0,50.0,3.6666666666666665
4876,6202211,49.0,1.0,100.0,1.0
4877,6208815,70.0,1.0,20.0,4.0
4878,6221933,7.0,1.0,22.0,22.0
4879,6234201,46.254999999999995,1.0,20.0,11.0
4880,6234271,15.0,1.0,200.0,13.0
4881,6241719,312.83,1.0,15.0,10.0
4882,6244857,65.0,1.0,10.0,3.0
4883,6254991,13.5,1.0,125.0,8.0
4884,6267561,73.61,1.0,12.0,3.0
4885,6267763,44.49,1.0,28.25,10.0
4886,6299693,15.0,1.0,100.0,28.0
4887,6300121,35.0,1.0,1000.0,29.0
4888,6349571,32.08,1.0,9.0,1.0
4889,6365635,50.0,1.0,500.0,160.0
4890,6398227,3.71,1.0,25.0,26.0
4891,6430821,19.8,1.0,45.0,30.0
4892,6430955,8.46,1.0,16.0,8.0
4893,6431217,0.0,1.0,1000.0,13.0
4894,6431467,7.881111111111112,1.5555555555555556,40.0,1.3333333333333333
4895,6434961,36.81,1.0,1.0,1.0
4896,6463929,100.0,1.0,20.0,3.0
4897,6464265,10.0,1.0,200.0,1.5
4898,6479399,20.0,1.0,300.0,212.25
4899,6496429,200.0,1.0,12.5,1.5
4900,6497089,17.810000000000002,1.0,45.0,10.5
4901,6499051,6.4,1.0,70.0,14.0
4902,6526335,5.180000000000001,1.0,23.0,5.0
4903,6529263,5.0,1.0,100.0,4.0
4904,6533045,70.15,1.0,200.0,38.0
4905,6562245,28.333333333333332,1.0,2.3333333333333335,0.6666666666666666
4906,6562705,50.98,1.0,300.0,4.0
4907,6576871,9.4,1.0,17.0,8.0
4908,6586295,87.5,1.0,54.0,0.5
4909,6587859,45.0,1.0,100.0,11.0
4910,6594971,50.0,1.0,8.0,1.0
4911,6626711,22.380000000000003,1.0,17.0,2.0
4912,6650739,55.0,1.0,12.5,0.5
4913,6660131,13.18,1.0,100.0,52.0
4914,6660645,35.86,1.0,60.0,52.0
4915,6693077,24.995,1.0,750.0,1.0
4916,6693365,95.0,1.0,37.5,6.0
4917,6712913,5.0,1.0,220.0,141.0
4918,6718903,20.0,1.0,6.0,6.0
4919,6726349,45.833333333333336,1.6666666666666667,21.666666666666668,4.333333333333333
4920,6758477,116.66666666666667,1.0,150.0,16.666666666666668
4921,6768949,88.33333333333333,1.0,100.0,0.4444444444444444
4922,6811137,20.0,1.0,150.0,0.0
4923,6871795,30.0,1.0,200.0,6.0
4924,6948259,15.833333333333334,1.0,114.0,110.16666666666667
4925,6955563,8.46,1.0,290.0,6.0
4926,6955629,10.0,1.0,80.0,2.0
4927,6955817,18.15,1.0,4.0,3.0
4928,6964569,128.945,1.0,300.0,0.5
4929,6973705,7.12,1.0,12.0,12.0
4930,6975577,15.0,1.0,40.0,40.0
4931,6988155,33.46153846153846,1.0,999.0,2.230769230769231
4932,7008297,17.5,1.0,25.0,2.0
4933,7020807,4.333333333333333,2.0,2333.3333333333335,65.33333333333333
4934,7021127,69.88,1.0,23.0,23.0
4935,7052275,0.0,1.0,150.0,15.0
4936,7053387,24.793124999999993,1.0,30.25,1.71875
4937,7053823,50.0,1.0,300.0,3.0
4938,7057657,75.0,1.0,40.0,0.0
4939,7079265,28.933333333333334,1.0,66.66666666666667,10.333333333333334
4940,7086851,8.46,1.0,300.0,4.0
4941,7091053,250.0,1.0,375.0,0.0
4942,7116643,22.5,1.0,260.0,2.0
4943,7151975,46.2575,1.0,210.5,115.5
4944,7152177,43.75,1.0,67.5,5.0
4945,7250849,15.0,1.0,300.0,239.0
4946,7281465,48.0,1.0,100.0,2.0
4947,7283519,11.0,1.0,40.0,7.5
4948,7283535,10.0,1.0,100.0,2.0
4949,7286803,61.05,1.0,100.0,1.0
4950,7292397,27.36,1.0,8.0,2.0
4951,7297819,50.98,1.0,50.0,8.0
4952,7315733,54.0,1.0,94.0,94.0
4953,0,,,,
4954,7348771,40.0,1.0,140.0,104.5
4955,7349043,361.724,1.0,50.0,0.0
4956,7393941,30.0,1.0,24.0,17.0
4957,7405727,27.916666666666668,1.0,29.333333333333332,17.833333333333332
4958,7412451,31.91,1.0,20.0,1.0
4959,7413801,34.0,1.0,2420.0,121.2
4960,7425149,67.44444444444444,1.0,200.0,1.3888888888888888
4961,7472523,9.75,1.0,100.0,3.0
4962,7479523,8.0,1.0,200.0,13.0
4963,7479703,20.0,2.0,86.0,16.0
4964,7486473,35.0,1.0,25.0,13.0
4965,7527125,2.5,1.0,100.0,22.75
4966,7545037,40.0,1.0,10.0,0.5
4967,7557175,50.0,1.0,16.0,1.6666666666666667
4968,7565639,77.0,1.0,20.0,0.0
4969,7581447,27.21,1.0,750.0,61.5
4970,7584887,18.814999999999998,1.0,64.0,0.5
4971,7587243,54.17333333333334,1.0,4.666666666666667,5.0
4972,7609047,33.79,1.0,25.0,4.0
4973,7643575,15.16,1.0,26.0,16.0
4974,7675957,226.66666666666666,1.0,50.0,0.0
4975,7709265,4.23,1.0,25.0,4.0
4976,0,,,,
4977,7742329,15.0,1.0,254.0,234.0
4978,7762071,15.0,1.0,250.0,1.0
4979,7833515,18.5,1.0,20.0,16.0
4980,7880367,40.0,1.0,2150.0,22.5
4981,7882141,5.0,1.0,1.0,1.0
4982,7962421,36.666666666666664,1.0,400.0,1.3333333333333333
4983,7970881,5.0,2.0,70.0,8.0
4984,8003613,35.0,1.0,32.0,7.0
4985,8004065,100.0,1.0,20.0,1.0
4986,8011359,20.0,1.0,16.666666666666668,0.6666666666666666
4987,8049555,279.1000000000001,1.0,1.0,0.5454545454545454
4988,8088849,25.0,1.0,500.0,0.0
4989,8092259,25.0,1.0,30.0,1.0
4990,8102805,10.0,1.0,1000.0,0.0
4991,8117661,5.0,1.0,23.5,1.5
4992,8167983,17.91,1.0,110.0,100.0
4993,8168085,7.5,1.0,20.0,10.5
4994,8193511,100.0,1.0,88.0,68.0
4995,8233757,17.725,1.0,152.0,6.25
4996,8331613,45.0,1.0,27.5,0.0
4997,8388909,24.0,1.0,100.0,1.0
4998,8411527,694.0,1.0,30.0,0.0
4999,8450203,8.0,1.0,30.0,6.0
5000,422185,20.27,1.0,20.0,9.0
5001,501276,333.6666666666667,1.0,251.66666666666666,0.0
5002,566577,37.5,1.0,1000.0,0.0
5003,697885,0.0,1.0,530.0,8.5
5004,894023,75.0,1.0,1000.0,8.0
5005,959619,32.085,1.0,500.0,5.5
5006,960255,20.555555555555557,1.0,733.3333333333334,61.0
5007,962847,14.0,1.0,99.0,99.0
5008,992665,20.0,1.0,160.0,56.666666666666664
5009,1057845,8.46,1.0,1000.0,51.0
5010,1077275,17.91,1.0,20.0,13.0
5011,1090809,44.49,1.0,55.55555555555556,15.333333333333334
5012,1091247,65.0,1.0,6.0,6.0
5013,1123735,4.99,1.0,100.0,47.0
5014,1123815,17.91,1.0,30.0,2.6
5015,1123993,149.41,1.0,50.0,24.0
5016,1123997,7.5,1.0,25.0,6.0
5017,1156063,103.33333333333333,1.0,56.666666666666664,1.6666666666666667
5018,1159449,191.94500000000002,1.0,13.333333333333334,1.6666666666666667
5019,1177651,20.0,1.0,136.66666666666666,46.666666666666664
5020,1188883,242.70749999999998,1.0,500.0,0.5
5021,1188933,6.75,1.0,20.0,2.0
5022,1189577,11.315,1.0,100.0,32.0
5023,1221903,108.735,1.0,10.0,1.0
5024,1222057,117.75999999999999,1.0,32.5,4.5
5025,1254417,29.72,1.0,30.0,3.0
5026,1254467,35.56333333333333,1.0,3400.0,7.666666666666667
5027,1287719,1323.8,1.0,30.0,15.0
5028,1287759,5.83,1.0,60.0,10.0
5029,1290459,22.76,1.0,409.5,218.0
5030,1320435,8.75,1.0,23.25,5.5
5031,1320451,121.356,1.0,25.0,0.2
5032,1334145,100.0,1.0,300.0,0.0
5033,1345143,189.0,1.0,10.0,3.0
5034,1352621,8.46,1.0,26.0,26.0
5035,1353355,10.825,1.0,9.25,1.75
5036,1386247,7.5,1.0,1000.0,49.5
5037,1418479,30.0,1.0,30.0,4.0
5038,1418803,4.23,1.0,83.0,83.5
5039,1451141,15.437142857142856,1.3571428571428572,1827.7142857142858,545.0714285714286
5040,1451569,15.0,1.0,200.0,150.0
5041,1451619,15.362,1.0,32.0,6.6
5042,1451731,13.6,1.0,500.0,3.2
5043,1483827,76.22333333333334,1.0,28.333333333333332,13.0
5044,1483853,72.245,1.0,200.0,125.0
5045,1484089,6.0,1.0,700.0,1.0
5046,1498053,10.0,1.0,40.0,12.0
5047,1516719,50.0,1.0,10.0,0.0
5048,1534459,29.72,1.0,100.0,7.5
5049,1549461,25.0,1.0,200.0,2.0
5050,1549769,199.0,1.0,40.0,40.0
5051,1579965,8.75,1.0,200.0,112.0
5052,1582495,22.5,1.0,125.0,89.5
5053,1647763,50.0,1.0,200.0,11.0
5054,1647813,11.666666666666666,1.0,233.33333333333334,58.333333333333336
5055,1680731,0.0,1.0,2.0,2.0
5056,1680835,164.385,1.0,15.0,2.5
5057,1713397,25.0,1.0,40.0,40.0
5058,1713421,20.0,1.0,20.0,1.4
5059,1713641,191.85999999999996,1.0,73.5,26.1
5060,1713791,111.81,1.0,200.0,38.0
5061,1746347,11.315,1.0,12.0,7.0
5062,1746349,38.0,1.0,100.0,5.5
5063,1779489,22.25,1.0,100.0,4.0
5064,1811849,286.5,1.0,24.0,2.0
5065,1876975,10.0,1.0,2000.0,29.0
5066,1877627,6.1000000000000005,1.0,36.5,24.5
5067,1909819,25.0,1.0,10.0,1.0
5068,1910145,21.666666666666668,1.0,18.0,3.0
5069,1910235,188.01,1.0,10.0,0.5
5070,1910507,22.63,1.0,300.0,57.0
5071,1942503,27.36,1.0,400.0,4.0
5072,1942555,46.26,1.0,110.0,36.0
5073,1975453,0.0,1.0,100.0,5.0
5074,2008103,131.31,1.0,24.0,9.5
5075,2008409,55.71,1.0,13.0,6.0
5076,2040863,15.0,1.0,3000.0,18.0
5077,2041385,112.5,1.0,20.0,2.0
5078,2106301,6.57,1.0,500.0,12.0
5079,2107121,84.39,1.0,100.0,7.666666666666667
5080,2107133,724.25,1.0,749.5,40.5
5081,2115121,63.61,1.0,500.0,22.0
5082,2139162,15.0,1.0,1.0,0.9222222222222223
5083,2139590,200.0,1.0,60.0,40.0
5084,2172296,17.91,1.0,80.0,1.0
5085,2172452,11.315,1.0,312.5,16.5
5086,2172536,12.0,1.0,150.0,11.0
5087,2172708,0.0,1.0,100.0,1.0
5088,2204696,65.0,1.0,2.0,2.0
5089,2205018,25.0,1.0,60.0,60.0
5090,2205184,46.25,1.0,50.0,5.0
5091,2237422,15.0,1.0,100.0,12.0
5092,2270964,107.8,1.0,21.2,2.0
