body_length,channels,fb_published,has_logo,name_length,org_facebook,org_twitter,show_map,user_age,user_type,Label,month,day,hour,minute,dayofyear,weekofyear,week,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,time_diff_seconds,previous_payout0,has_header_0.0,has_header_1.0,has_header_nan,yahoo,is_fr,is_org,delivery_method_0.0,delivery_method_1.0,delivery_method_3.0,delivery_method_nan
972,0,0,1,22,0.0,0.0,1,0,3,0,9,14,2,0,257,37,37,5,3,False,False,False,False,21600.0,0,0,0,1,0,0,1,1,0,0,0
40,0,0,0,14,0.0,0.0,1,10,1,0,9,1,5,0,244,35,35,6,3,True,False,False,False,10800.0,0,0,0,1,0,0,0,1,0,0,0
1850,5,0,1,75,0.0,0.0,1,5,4,0,9,17,5,0,260,38,38,1,3,False,False,False,False,12600.0,0,0,0,1,0,0,0,1,0,0,0
1157,6,1,1,41,20.0,20.0,1,0,3,0,9,7,2,30,250,36,36,5,3,False,False,False,False,34200.0,0,0,0,1,0,0,0,1,0,0,0
104,0,0,0,22,0.0,0.0,1,217,3,0,10,4,19,0,277,40,40,4,4,False,False,False,False,5400.0,0,0,0,1,0,0,0,1,0,0,0
2665,0,0,1,40,21.0,0.0,1,423,3,0,9,23,20,30,266,39,39,0,3,False,False,False,False,5400.0,0,1,0,0,0,0,1,0,1,0,0
558,5,0,1,49,0.0,0.0,0,1312,4,0,10,22,1,0,295,43,43,1,4,False,False,False,False,14400.0,0,1,0,0,0,0,0,0,1,0,0
1329,8,0,1,32,19.0,12.0,1,1412,4,0,10,2,4,0,275,40,40,2,4,False,False,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
363,0,1,0,12,12.0,13.0,1,0,4,0,9,28,4,0,271,39,39,5,3,False,False,False,False,14400.0,0,0,0,1,0,0,0,1,0,0,0
815,8,0,1,18,23.0,0.0,1,928,4,0,10,4,7,0,277,40,40,4,4,False,False,False,False,25200.0,0,0,0,1,0,0,0,0,1,0,0
3182,0,0,1,67,0.0,0.0,1,913,4,0,9,24,20,0,267,39,39,1,3,False,False,False,False,3600.0,0,0,0,1,0,0,1,1,0,0,0
2593,8,0,1,25,0.0,0.0,1,2,1,0,9,22,4,0,265,38,38,6,3,False,False,False,False,10800.0,0,0,0,1,0,0,0,0,1,0,0
10362,0,0,1,64,16.0,14.0,1,0,1,0,9,23,6,30,266,39,39,0,3,False,False,False,False,16200.000000000002,0,0,0,1,0,0,0,1,0,0,0
6891,12,0,1,42,23.0,14.0,1,961,4,0,10,4,6,0,277,40,40,4,4,False,False,False,False,10800.0,0,1,0,0,1,0,0,1,0,0,0
0,0,0,0,24,0.0,0.0,1,0,1,1,9,12,5,0,255,37,37,3,3,False,False,False,False,10800.0,1,0,0,1,1,0,0,1,0,0,0
765,0,0,0,17,0.0,0.0,1,0,1,1,9,19,11,30,262,38,38,3,3,False,False,False,False,34200.0,1,0,0,1,0,0,0,0,1,0,0
538,0,0,1,41,0.0,0.0,1,231,3,0,9,24,0,0,267,39,39,1,3,False,False,False,False,10800.0,0,0,0,1,0,0,0,0,1,0,0
2574,6,0,1,65,0.0,0.0,1,286,3,0,10,24,8,15,297,43,43,3,4,False,False,False,False,10800.0,0,0,1,0,0,0,0,0,1,0,0
2365,0,0,1,52,0.0,16.0,1,806,3,0,10,9,2,30,282,41,41,2,4,False,False,False,False,7200.0,0,0,0,1,0,0,0,0,1,0,0
21,0,0,0,11,0.0,0.0,1,0,3,1,9,20,8,0,263,38,38,4,3,False,False,False,False,3600.0,1,0,0,1,0,0,0,1,0,0,0
8358,0,0,1,23,0.0,0.0,1,0,1,1,9,22,10,0,265,38,38,6,3,False,False,False,False,18000.0,1,0,0,1,0,0,0,1,0,0,0
642,5,0,0,27,0.0,0.0,1,0,1,1,9,28,11,0,271,39,39,5,3,False,False,False,False,45000.0,1,0,0,1,0,0,0,1,0,0,0
25559,8,1,1,25,16.0,10.0,1,663,3,0,10,4,1,0,277,40,40,4,4,False,False,False,False,28800.0,0,0,1,0,0,0,0,1,0,0,0
0,0,0,1,8,0.0,0.0,1,30,4,1,10,11,5,0,284,41,41,4,4,False,False,False,False,10800.0,1,0,0,1,1,0,0,1,0,0,0
3307,6,0,1,20,61.0,10.0,0,997,4,0,10,8,1,0,281,40,40,5,4,False,False,False,False,18000.0,0,1,0,0,0,0,1,1,0,0,0
8530,11,0,1,38,20.0,15.0,0,0,3,0,3,12,2,0,71,10,10,5,1,False,False,False,False,28800.0,0,1,0,0,0,0,0,0,1,0,0
9171,8,0,1,69,0.0,0.0,1,1525,3,0,8,30,21,30,243,35,35,3,3,False,False,False,False,108000.0,0,0,0,1,0,0,1,0,1,0,0
7153,5,1,1,36,11.0,11.0,0,652,4,0,2,20,7,0,51,7,7,6,1,False,False,False,False,10800.0,0,1,0,0,0,0,0,0,1,0,0
54972,5,0,0,46,9.0,12.0,0,478,3,0,3,10,8,0,69,10,10,3,1,False,False,False,False,10800.0,0,0,1,0,0,0,1,0,1,0,0
312,5,0,1,24,0.0,0.0,1,78,3,0,3,16,18,0,75,11,11,2,1,False,False,False,False,1800.0,0,1,0,0,0,0,0,0,1,0,0
160,8,0,0,60,0.0,0.0,1,270,3,0,1,5,21,0,5,1,1,3,1,False,False,False,False,27831600.0,0,0,1,0,0,0,0,0,1,0,0
160,8,0,0,47,0.0,0.0,1,270,3,0,1,5,21,0,5,1,1,3,1,False,False,False,False,27831600.0,0,0,1,0,0,0,0,0,1,0,0
7821,8,0,1,70,15.0,16.0,1,0,1,1,8,9,0,0,221,32,32,1,3,False,False,False,False,28800.0,0,1,0,0,1,0,0,1,0,0,0
2869,8,1,0,66,0.0,0.0,0,0,1,0,4,15,0,30,105,15,15,4,2,False,False,False,False,28800.0,0,1,0,0,0,0,0,1,0,0,0
2937,8,0,1,43,0.0,0.0,1,28,4,0,6,10,23,0,161,23,23,4,2,False,False,False,False,25200.0,0,1,0,0,0,0,0,1,0,0,0
3996,8,0,1,38,0.0,0.0,0,6,1,1,2,7,9,0,38,6,6,0,1,False,False,False,False,57600.0,0,0,0,1,0,0,0,1,0,0,0
10188,8,0,1,42,0.0,0.0,1,0,3,0,3,9,20,30,68,10,10,2,1,False,False,False,False,10800.0,0,1,0,0,0,0,0,1,0,0,0
1215,0,0,1,39,13.0,13.0,1,552,4,0,3,25,18,30,84,12,12,4,1,False,False,False,False,149400.0,0,1,0,0,0,0,0,0,1,0,0
4040,8,0,1,44,0.0,0.0,0,1,1,0,4,7,0,0,97,14,14,3,2,False,False,False,False,201600.0,0,1,0,0,0,0,0,0,1,0,0
1628,6,1,1,20,15.0,16.0,1,0,3,0,4,28,19,0,118,17,17,3,2,False,False,False,False,10800.0,0,1,0,0,0,0,0,1,0,0,0
6855,11,0,0,30,0.0,0.0,1,838,4,0,5,8,0,0,128,18,18,6,2,False,False,False,False,118800.00000000001,0,1,0,0,0,0,0,1,0,0,0
2402,8,1,1,54,16.0,0.0,1,551,3,0,5,19,18,30,139,20,20,3,2,False,False,False,False,9600.0,0,1,0,0,1,0,0,0,1,0,0
3138,11,1,1,37,0.0,0.0,0,196,4,0,7,18,23,0,199,29,29,0,3,False,False,False,False,99000.0,0,1,0,0,0,0,1,0,1,0,0
1970,6,1,1,116,13.0,13.0,1,182,3,0,4,22,2,30,112,16,16,4,2,False,False,False,False,10800.0,0,1,0,0,0,0,0,1,0,0,0
1062,6,0,1,71,0.0,0.0,1,412,3,0,5,5,9,0,125,18,18,3,2,False,False,False,False,14400.0,0,1,0,0,0,0,0,1,0,0,0
2980,8,0,0,26,0.0,0.0,0,120,3,0,4,26,0,0,116,17,17,1,2,False,False,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
3900,5,0,1,33,0.0,0.0,1,1,3,0,5,12,6,0,132,19,19,3,2,False,False,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
159,5,0,0,17,0.0,0.0,1,499,3,0,6,16,11,0,167,24,24,3,2,False,False,False,False,21600.0,0,0,1,0,0,0,0,0,1,0,0
3315,6,0,1,36,0.0,0.0,0,57,3,0,5,12,9,0,132,19,19,3,2,False,False,False,False,25200.0,0,1,0,0,0,0,0,1,0,0,0
2901,6,0,1,32,11.0,11.0,1,542,1,0,11,24,4,30,329,47,47,5,4,False,False,False,False,9000.0,0,1,0,0,0,0,0,0,1,0,0
1079,0,0,1,27,0.0,0.0,1,1825,3,1,6,11,23,0,162,23,23,5,2,False,False,False,False,1395000.0,1,1,0,0,0,0,0,1,0,0,0
3662,12,0,1,31,0.0,0.0,1,4,1,0,1,17,7,0,17,3,3,1,1,False,False,False,False,219600.0,0,0,1,0,0,0,0,0,1,0,0
2726,5,0,1,60,0.0,0.0,1,467,1,0,6,9,13,0,160,23,23,3,2,False,False,False,False,28800.0,0,1,0,0,0,0,0,1,0,0,0
606,5,0,1,35,0.0,0.0,0,0,1,0,6,1,10,0,152,22,22,2,2,True,False,False,False,21600.0,0,1,0,0,0,0,0,1,0,0,0
2486,8,1,1,41,0.0,0.0,1,282,3,0,6,8,4,0,159,23,23,2,2,False,False,False,False,10800.0,0,1,0,0,0,0,0,1,0,0,0
1506,0,0,1,37,0.0,0.0,1,571,3,0,8,20,21,0,232,33,33,5,3,False,False,False,False,3600.0,0,1,0,0,0,0,0,0,1,0,0
4427,5,1,1,54,15.0,15.0,1,597,4,0,6,11,5,0,162,23,23,5,2,False,False,False,False,10800.0,0,0,1,0,0,0,1,1,0,0,0
2165,11,1,1,40,0.0,0.0,0,9,3,0,7,1,0,0,182,26,26,4,3,True,False,True,False,28800.0,0,1,0,0,0,0,0,0,1,0,0
123,5,0,1,15,0.0,0.0,0,0,1,1,5,19,11,0,139,20,20,3,2,False,False,False,False,28800.0,1,1,0,0,1,0,0,1,0,0,0
1902,5,0,1,28,0.0,0.0,1,807,4,0,2,21,11,30,52,8,8,3,1,False,False,False,False,23400.0,0,1,0,0,0,0,0,1,0,0,0
2944,8,0,1,27,0.0,0.0,0,3,3,0,7,3,3,30,184,26,26,6,3,False,False,False,False,9000.0,0,1,0,0,0,0,0,1,0,0,0
1912,12,0,1,80,0.0,0.0,0,0,3,0,7,8,6,0,189,27,27,4,3,False,False,False,False,10800.0,0,1,0,0,1,0,0,1,0,0,0
2398,5,0,1,50,0.0,0.0,1,153,3,0,6,17,3,0,168,24,24,4,2,False,False,False,False,36900.0,0,1,0,0,1,0,0,1,0,0,0
7674,11,0,1,74,18.0,0.0,1,62,1,0,6,19,4,0,170,24,24,6,2,False,False,False,False,9000.0,0,1,0,0,0,0,0,1,0,0,0
870,11,0,0,24,0.0,0.0,0,137,3,1,6,11,18,30,162,23,23,5,2,False,False,False,False,1800.0,1,1,0,0,0,0,0,1,0,0,0
639,11,0,1,35,0.0,0.0,0,0,1,1,7,7,2,0,188,27,27,3,3,False,False,False,False,7200.0,1,1,0,0,1,0,0,1,0,0,0
6598,11,0,1,33,0.0,0.0,1,1074,3,0,11,29,3,30,333,48,48,1,4,False,False,False,False,7200.0,0,0,1,0,0,0,0,0,1,0,0
1569,5,0,1,81,28.0,16.0,1,755,3,0,8,8,19,0,220,32,32,0,3,False,False,False,False,7200.0,0,1,0,0,0,0,0,0,1,0,0
4358,13,0,1,55,21.0,0.0,0,1461,3,0,9,24,6,30,267,38,38,5,3,False,False,False,False,14400.0,0,1,0,0,0,0,0,1,0,0,0
10620,11,1,1,40,0.0,0.0,1,430,3,0,7,27,19,0,208,30,30,2,3,False,False,False,False,10800.0,0,1,0,0,0,0,0,1,0,0,0
2341,8,0,1,161,0.0,0.0,1,1588,3,0,10,16,3,0,289,41,41,6,4,False,False,False,False,5400.0,0,1,0,0,0,0,0,1,0,0,0
4248,8,0,1,40,83.0,0.0,1,397,3,0,9,26,3,0,269,39,39,0,3,False,False,False,False,10800.0,0,1,0,0,0,0,0,0,1,0,0
3919,5,0,1,46,0.0,0.0,1,583,3,0,9,8,11,0,251,36,36,3,3,False,False,False,False,21600.0,0,1,0,0,0,0,0,1,0,0,0
310,0,0,1,21,0.0,0.0,0,319,4,0,8,12,8,0,224,32,32,4,3,False,False,False,False,14400.0,0,1,0,0,0,0,0,1,0,0,0
194,12,0,1,29,15.0,0.0,1,440,3,0,8,2,4,0,214,31,31,1,3,False,False,False,False,5400.0,0,1,0,0,0,0,1,1,0,0,0
11256,11,0,1,120,0.0,0.0,1,252,3,0,8,16,2,0,228,33,33,1,3,False,False,False,False,5400.0,0,1,0,0,0,0,0,0,1,0,0
0,0,0,1,45,0.0,0.0,1,378,3,0,10,4,2,30,277,40,40,1,4,False,False,False,False,1036800.0000000001,0,1,0,0,0,0,0,1,0,0,0
0,13,0,0,11,0.0,0.0,0,0,1,1,8,14,3,0,226,32,32,6,3,False,False,False,False,7200.0,1,0,0,1,0,0,0,1,0,0,0
1220,8,0,0,24,0.0,0.0,1,378,3,0,11,9,4,30,313,45,45,2,4,False,False,False,False,11700.0,0,0,1,0,0,0,1,0,1,0,0
1203,11,0,0,24,0.0,0.0,0,378,3,0,12,7,4,30,341,49,49,2,4,False,False,False,False,11700.0,0,0,1,0,0,0,1,0,1,0,0
1828,0,0,1,21,0.0,0.0,1,3,3,0,10,28,9,0,301,43,43,4,4,False,False,False,False,23400.0,0,1,0,0,0,0,0,0,1,0,0
402,5,1,1,14,18.0,11.0,1,394,3,0,12,15,10,0,349,50,50,3,4,False,False,False,False,21600.0,0,0,1,0,0,0,0,1,0,0,0
1936,11,0,1,22,0.0,0.0,0,0,1,0,2,14,17,0,45,7,7,1,1,False,False,False,False,417600.0,0,1,0,0,0,0,0,0,1,0,0
1532,8,0,1,15,0.0,0.0,1,270,1,0,9,29,5,30,272,39,39,3,3,False,False,False,False,10800.0,0,1,0,0,0,0,1,1,0,0,0
1678,8,0,0,34,0.0,0.0,1,378,3,0,9,15,20,0,258,37,37,3,3,False,False,False,False,14400.0,0,1,0,0,0,0,1,0,1,0,0
2871,5,0,1,126,0.0,6.0,1,294,4,0,10,4,0,0,277,40,40,1,4,False,False,False,False,617400.0,0,1,0,0,0,0,0,1,0,0,0
1776,6,0,1,82,15.0,15.0,0,17,3,0,9,30,7,30,273,39,39,4,3,False,True,False,True,189000.0,0,0,1,0,0,0,0,0,1,0,0
717,11,0,1,20,0.0,0.0,0,0,4,0,11,18,1,0,322,46,46,4,4,False,False,False,False,28800.0,0,1,0,0,0,0,0,1,0,0,0
1336,11,0,1,38,0.0,0.0,1,0,1,0,10,11,2,0,284,41,41,1,4,False,False,False,False,10800.0,0,1,0,0,0,0,1,1,0,0,0
4221,11,0,1,112,44.0,0.0,1,1049,3,0,9,19,20,30,262,38,38,0,3,False,False,False,False,5400.0,0,1,0,0,0,0,1,0,1,0,0
822,6,1,1,107,0.0,0.0,0,41,1,0,9,23,6,0,266,38,38,4,3,False,False,False,False,14400.0,0,1,0,0,0,0,0,1,0,0,0
347,6,0,1,46,16.0,15.0,1,594,4,0,11,14,4,0,318,46,46,0,4,False,False,False,False,7200.0,0,0,1,0,0,0,0,0,1,0,0
535,6,0,1,53,16.0,15.0,1,594,4,0,11,21,4,0,325,47,47,0,4,False,False,False,False,7200.0,0,0,1,0,0,0,0,1,0,0,0
638,12,0,1,28,13.0,16.0,1,90,1,0,11,6,9,0,310,44,44,6,4,False,False,False,False,14400.0,0,1,0,0,0,0,0,1,0,0,0
241,8,0,1,30,20.0,0.0,1,80,3,0,11,23,20,0,327,47,47,2,4,False,False,False,False,10800.0,0,1,0,0,0,0,0,0,1,0,0
32870,6,0,1,109,0.0,0.0,1,167,3,0,11,3,10,0,307,44,44,3,4,False,False,False,False,21600.0,0,0,1,0,0,0,0,1,0,0,0
9074,11,0,1,20,10.0,0.0,1,0,3,0,11,29,19,0,333,48,48,1,4,False,False,False,False,7200.0,0,1,0,0,0,0,1,1,0,0,0
1382,0,0,1,108,0.0,0.0,0,0,3,0,11,8,19,0,312,45,45,1,4,False,False,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
2463,6,1,1,26,9.0,9.0,0,332,4,0,11,18,7,0,322,46,46,4,4,False,False,False,False,14400.0,0,1,0,0,0,0,0,1,0,0,0
1540,8,0,1,63,0.0,0.0,1,350,3,0,10,17,3,0,290,42,42,0,4,False,False,False,False,9000.0,0,1,0,0,0,0,0,1,0,0,0
738,11,0,1,22,0.0,9.0,1,60,3,0,12,18,1,0,352,50,50,6,4,False,False,False,False,28800.0,0,1,0,0,0,0,0,0,1,0,0
811,12,0,1,34,0.0,0.0,1,47,3,0,2,27,7,0,58,9,9,0,1,False,False,False,False,201600.0,0,1,0,0,0,0,0,1,0,0,0
5932,8,0,1,53,0.0,0.0,1,924,3,0,10,21,1,0,294,42,42,4,4,False,False,False,False,28800.0,0,1,0,0,0,0,0,1,0,0,0
1773,11,0,1,43,0.0,0.0,1,1,1,0,10,26,5,0,299,43,43,2,4,False,False,False,False,14400.0,0,1,0,0,0,0,0,1,0,0,0
1987,8,1,1,112,10.0,9.0,1,49,3,0,1,11,21,0,11,2,2,2,1,False,False,False,False,3600.0,0,0,1,0,0,0,1,0,1,0,0
801,11,0,1,18,0.0,0.0,1,272,4,0,11,16,2,0,320,46,46,2,4,False,False,False,False,14400.0,0,1,0,0,0,0,0,1,0,0,0
533,8,0,1,88,17.0,14.0,1,675,1,1,10,13,12,0,286,41,41,3,4,False,False,False,False,25200.0,1,1,0,0,0,0,0,1,0,0,0
248,5,0,1,16,0.0,0.0,1,505,1,0,11,1,6,55,305,44,44,1,4,True,False,False,False,14100.0,0,0,1,0,0,0,0,1,0,0,0
895,13,0,1,49,7.0,9.0,1,27,1,0,11,25,10,0,329,47,47,4,4,False,False,False,False,21600.0,0,1,0,0,0,0,0,1,0,0,0
23026,11,0,0,52,0.0,14.0,1,0,3,0,12,4,21,0,338,48,48,6,4,False,False,False,False,11700.0,0,0,0,1,0,0,0,1,0,0,0
1513,8,0,1,50,11.0,12.0,1,510,4,0,11,8,20,0,312,45,45,1,4,False,False,False,False,2700.0,0,0,0,1,0,0,0,1,0,0,0
2685,12,1,1,23,9.0,10.0,1,428,3,0,2,12,3,30,43,6,6,6,1,False,False,False,False,604800.0,0,1,0,0,0,0,1,1,0,0,0
6654,8,0,1,39,16.0,11.0,1,597,3,0,2,14,5,0,45,7,7,1,1,False,False,False,False,10800.0,0,1,0,0,0,0,0,1,0,0,0
736,5,0,0,35,0.0,0.0,1,174,3,0,11,11,0,0,315,45,45,4,4,False,False,False,False,19800.0,0,1,0,0,1,0,0,1,0,0,0
2170,8,0,1,26,16.0,13.0,1,0,1,0,11,15,4,15,319,46,46,1,4,False,False,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
1641,0,1,1,118,0.0,0.0,1,210,3,0,12,17,1,0,351,50,50,5,4,False,False,False,False,7200.0,0,1,0,0,0,0,0,1,0,0,0
2175,12,0,1,39,14.0,0.0,1,279,4,0,12,15,5,30,349,50,50,3,4,False,False,False,False,5400.0,0,1,0,0,1,0,0,1,0,0,0
473,6,0,1,44,0.0,0.0,1,0,3,0,1,6,10,0,6,1,1,4,1,False,False,False,False,21600.0,0,1,0,0,0,0,0,0,1,0,0
402,5,1,0,17,0.0,0.0,1,822,4,0,12,27,5,0,361,52,52,1,4,False,False,False,False,7200.0,0,0,0,1,0,0,0,0,1,0,0
3237,11,1,1,83,7.0,14.0,1,487,3,0,5,17,5,0,137,20,20,4,2,False,False,False,False,14400.0,0,1,0,0,0,0,0,1,0,0,0
43,0,0,1,14,0.0,0.0,0,24,3,1,12,5,12,0,339,49,49,0,4,False,False,False,False,13500.0,0,1,0,0,1,0,0,1,0,0,0
3730,8,0,1,87,16.0,0.0,1,813,3,0,1,19,20,0,19,3,3,3,1,False,False,False,False,14400.0,0,1,0,0,1,0,0,0,1,0,0
1934,11,0,1,38,0.0,0.0,1,533,4,0,1,25,7,0,25,4,4,2,1,False,False,False,False,16200.000000000002,0,0,0,1,0,0,0,1,0,0,0
9359,11,1,1,87,0.0,0.0,1,0,1,0,10,19,0,30,293,42,42,4,4,False,False,False,False,14400.0,0,1,0,0,0,0,0,0,1,0,0
13255,11,0,1,94,8.0,9.0,0,1131,3,0,1,30,21,0,30,5,5,0,1,False,False,False,False,3600.0,0,0,1,0,0,0,1,0,1,0,0
811,11,0,1,33,5.0,0.0,0,0,1,0,7,20,3,0,201,29,29,5,3,False,False,False,False,10800.0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,1,8,0.0,0.0,0,3,4,1,1,26,0,0,26,4,4,3,1,False,False,False,False,10800.0,1,1,0,0,0,0,0,1,0,0,0
1074,6,0,0,43,56.0,0.0,1,183,3,0,1,20,0,0,20,3,3,4,1,False,False,False,False,2948400.0,0,0,0,1,0,0,0,1,0,0,0
91,8,1,1,17,0.0,0.0,1,40,3,0,1,26,5,0,26,4,4,3,1,False,False,False,False,7200.0,0,0,0,1,0,0,0,0,1,0,0
4069,5,0,0,44,0.0,0.0,1,166,4,0,2,25,5,30,56,8,8,5,1,False,False,False,False,12600.0,0,0,0,1,0,0,0,1,0,0,0
0,0,0,1,9,0.0,0.0,0,0,1,1,1,7,0,0,7,1,1,5,1,False,False,False,False,10800.0,1,1,0,0,0,0,0,1,0,0,0
254,8,0,0,57,0.0,0.0,1,131,4,0,2,5,4,30,36,5,5,6,1,False,False,False,False,9000.0,0,0,1,0,0,0,0,1,0,0,0
19224,11,1,1,82,11.0,12.0,1,232,3,0,3,16,1,0,76,11,11,4,1,False,False,False,False,28800.0,0,1,0,0,0,0,0,0,1,0,0
380,6,0,1,40,0.0,0.0,1,225,3,0,2,2,5,30,33,5,5,3,1,False,False,False,False,8100.000000000001,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,11,0.0,0.0,1,0,1,1,1,24,19,0,24,4,4,1,1,False,False,False,False,50400.0,1,0,0,1,0,0,0,1,0,0,0
3978,8,1,1,94,0.0,0.0,1,324,4,0,3,13,23,30,73,11,11,1,1,False,False,False,False,27000.0,0,0,1,0,0,0,0,0,1,0,0
117,6,1,0,21,16.0,16.0,1,46,1,0,2,11,5,0,42,6,6,5,1,False,False,False,False,19800.0,0,0,0,1,1,0,0,1,0,0,0
0,0,0,1,15,0.0,0.0,1,0,3,0,3,14,23,0,74,11,11,2,1,False,False,False,False,507600.00000000006,0,0,0,1,0,0,0,1,0,0,0
1583,5,0,0,30,18.0,16.0,1,950,4,0,2,18,4,0,49,7,7,5,1,False,False,False,False,10800.0,0,0,0,1,0,0,0,1,0,0,0
3521,0,0,1,26,0.0,0.0,1,5,3,0,3,6,7,0,66,10,10,1,1,False,False,False,False,16200.000000000002,0,0,0,1,0,0,0,1,0,0,0
215,5,0,1,34,17.0,15.0,1,3,3,0,2,18,7,50,49,7,7,5,1,False,False,False,False,13800.0,0,1,0,0,0,0,0,1,0,0,0
227,5,0,0,36,0.0,0.0,1,0,3,0,3,21,3,0,81,12,12,2,1,False,False,False,False,3600.0,0,0,0,1,0,0,0,0,1,0,0
1281,11,0,1,57,0.0,0.0,1,985,4,0,2,21,4,30,52,8,8,1,1,False,False,False,False,10800.0,0,1,0,0,0,0,0,1,0,0,0
810,8,0,1,56,29.0,11.0,0,798,3,0,3,13,23,0,73,11,11,1,1,False,False,False,False,10800.0,0,1,0,0,0,0,0,0,1,0,0
32828,11,0,0,49,0.0,0.0,1,30,3,0,4,8,0,0,99,14,14,6,2,False,False,False,False,14400.0,0,0,0,1,0,0,0,1,0,0,0
0,6,0,1,22,0.0,0.0,1,0,3,1,2,21,7,0,52,8,8,1,1,False,False,False,False,14400.0,1,1,0,0,1,0,0,1,0,0,0
0,0,0,1,13,-1.0,-1.0,0,0,1,1,2,23,0,0,54,8,8,3,1,False,False,False,False,10800.0,1,1,0,0,0,0,0,1,0,0,0
2819,11,0,1,26,0.0,0.0,0,0,3,0,6,1,0,0,152,22,22,5,2,True,False,False,False,111600.0,1,1,0,0,0,0,0,0,1,0,0
306,13,0,1,61,0.0,15.0,1,1,1,0,4,8,0,45,99,14,14,6,2,False,False,False,False,31500.000000000004,0,1,0,0,0,0,0,1,0,0,0
24,8,0,1,76,14.0,15.0,1,189,1,0,3,30,5,30,90,13,13,4,1,False,False,False,False,9000.0,0,0,0,1,0,0,0,1,0,0,0
4877,11,0,1,63,0.0,0.0,1,121,4,0,4,12,9,0,103,15,15,3,2,False,False,False,False,14400.0,0,0,0,1,0,0,0,1,0,0,0
501,0,0,1,32,0.0,0.0,0,696,4,0,4,5,23,0,96,14,14,3,2,False,False,False,False,10800.0,0,1,0,0,0,0,1,0,1,0,0
0,6,0,0,27,0.0,0.0,0,247,3,0,3,17,5,30,77,11,11,5,1,False,False,False,False,5400.0,0,0,1,0,0,0,0,0,0,1,0
19878,8,0,1,14,45.0,15.0,1,267,3,0,4,2,4,0,93,14,14,0,2,False,False,False,False,7200.0,0,1,0,0,0,0,1,1,0,0,0
3819,12,0,1,40,14.0,0.0,1,383,4,0,4,4,5,30,95,14,14,2,2,False,False,False,False,9000.0,0,1,0,0,1,0,0,1,0,0,0
27040,5,1,0,64,0.0,0.0,1,0,3,0,4,29,0,0,120,17,17,6,2,False,False,False,False,27000.0,0,0,0,1,1,0,0,0,1,0,0
1733,0,0,1,29,0.0,0.0,1,861,4,0,5,2,5,0,123,18,18,2,2,False,False,False,False,14400.0,0,1,0,0,0,0,1,0,1,0,0
5448,11,0,1,74,0.0,0.0,1,3,3,0,3,26,3,0,86,13,13,0,1,False,False,False,False,7200.0,0,0,0,1,0,0,1,0,1,0,0
154,8,0,1,29,0.0,0.0,0,86,1,0,4,3,4,0,94,14,14,1,2,False,False,False,False,10800.0,0,0,0,1,0,0,1,1,0,0,0
2261,8,0,0,64,0.0,0.0,0,1712,3,0,4,22,18,30,113,16,16,6,2,False,False,False,False,10800.0,0,1,0,0,0,0,0,0,1,0,0
6781,11,1,1,24,0.0,0.0,1,975,3,0,4,12,4,0,103,15,15,3,2,False,False,False,False,14400.0,0,1,0,0,0,0,0,0,1,0,0
2006,11,0,1,27,0.0,0.0,1,14,1,0,6,7,7,0,159,23,23,3,2,False,False,False,False,14400.0,0,1,0,0,0,0,0,1,0,0,0
3107,11,0,1,24,0.0,0.0,1,338,4,0,6,9,2,0,161,23,23,5,2,False,False,False,False,172800.0,0,1,0,0,0,0,0,1,0,0,0
8176,8,0,1,124,0.0,0.0,1,64,3,0,6,16,4,0,168,24,24,5,2,False,False,False,False,439200.0,0,1,0,0,0,0,0,1,0,0,0
199,8,0,0,29,0.0,0.0,1,567,3,0,6,4,3,0,156,23,23,0,2,False,False,False,False,10800.0,0,0,0,1,0,0,0,1,0,0,0
5349,4,0,1,25,0.0,0.0,1,360,3,0,7,3,5,0,185,27,27,1,3,False,False,False,False,14400.0,0,1,0,0,0,0,1,1,0,0,0
8499,10,0,1,21,0.0,0.0,1,458,3,0,6,9,19,0,161,23,23,5,2,False,False,False,False,64800.00000000001,0,1,0,0,0,0,0,0,1,0,0
708,6,1,1,29,0.0,0.0,0,440,4,0,8,30,18,30,243,35,35,3,3,False,False,False,False,10800.0,0,0,0,1,0,0,0,0,1,0,0
2477,0,0,1,37,0.0,0.0,1,756,3,0,4,7,23,45,98,14,14,5,2,False,False,False,False,4500.0,0,1,0,0,0,0,0,0,0,1,0
15906,5,0,1,31,14.0,14.0,1,313,3,0,5,11,6,0,132,19,19,4,2,False,False,False,False,21600.0,0,0,0,1,0,0,0,1,0,0,0
5244,5,1,1,25,0.0,0.0,1,272,4,0,5,3,23,0,124,18,18,3,2,False,False,False,False,21600.0,0,1,0,0,0,0,0,1,0,0,0
202,0,0,1,20,0.0,0.0,1,14,1,1,4,25,10,0,116,17,17,2,2,False,False,False,False,18000.0,0,1,0,0,1,0,0,1,0,0,0
